phecode,cases,controls,p_value,neg_log_p_value,standard_error,beta,conf_int_1,conf_int_2,odds_ratio,log10_odds_ratio,converged,phecode_sex_restriction,phecode_string,phecode_category
NS_351.3,2072,44650,5.553765777779813e-88,87.25541243995535,0.047,0.93962424078915,0.847,1.032,2.559019662437363,0.4080736228372602,True,Both,Paresthesia of skin*,Neurological
CV_413.4,94,48724,0.0003221683819504,3.4919170840851788,0.216,0.7783438381536363,0.354,1.202,2.177862384461924,0.3380304339335219,True,Both,Pulmonary valve disorders,Cardiovascular
NS_333.61,326,48492,9.630898128188607e-21,20.016333210909877,0.113,1.055604154478881,0.834,1.277,2.8737107947986287,0.4584430593643258,True,Both,Periodic limb movement disorder,Neurological
MB_284,1904,46107,2.924840884961972e-156,155.5338977551075,0.048,1.2705201865970377,1.177,1.364,3.562705351988872,0.5517799061857832,True,Both,Suicide ideation and attempt or self harm,Mental
GI_520.14,545,48157,2.111059123393933e-09,8.675499603450197,0.094,0.5625479447132873,0.378,0.747,1.7551388045698304,0.2443114681949962,True,Both,Ventral hernia,Gastrointestinal
CA_120.21,216,48772,0.133825549533759,0.8734609645782753,0.16,0.2392598906848172,-0.074,0.552,1.270308635068315,0.1039092502651913,True,Both,Mature B-cell,Neoplasms
ID_071,78,48919,0.008738043486452,2.058585798276121,0.243,0.6369789873636661,0.161,1.113,1.8907602320286585,0.2766364593003613,True,Both,Coccidioides,Infections
RE_467,336,48041,9.036198818035323e-10,9.04401422212687,0.116,0.7125668364520849,0.485,0.941,2.0392188879171007,0.3094638450583974,True,Both,Laryngitis and tracheitis,Respiratory
RE_463.23,333,48466,4.0827853621340356e-14,13.389043450958953,0.114,0.8628864568580619,0.639,1.087,2.369991709069624,0.3747468267225046,True,Both,"Allergic rhinitis, due to animal hair and dander",Respiratory
CA_106.2,184,30770,0.4359940964276043,0.3605193912503888,0.178,0.1384442440051449,-0.21,0.487,1.1484856448252752,0.0601255712227018,True,Female,Malignant neoplasm of the uterus,Neoplasms
MS_713.31,6275,39903,7.772439392236976e-184,183.10944265580383,0.03,0.8640139342108951,0.805,0.923,2.3726653279871663,0.375236483915311,True,Both,Pain in shoulder,Muscloskeletal
CA_148.2,136,48867,0.0001775316950721,3.750724100264438,0.183,0.6846232651404424,0.327,1.043,1.9830246202931567,0.297328106233081,True,Both,Benign neoplasm of meninges (Meningioma),Neoplasms
GU_626.111,1400,28373,1.4018951466055248e-21,20.85328446779129,0.06,0.5762660025003133,0.458,0.695,1.779381803364614,0.2502691449943316,True,Female,Amenorrhea,Genitourinary
EM_200.9,482,48090,4.5444533215631556e-10,9.342518353081882,0.099,0.617029219353003,0.423,0.811,1.853413769298084,0.2679723851380803,True,Both,Abnormal thyroid function studies,Endocrine/Metab
MS_745.5,1181,47193,7.7205880653995165e-28,27.112349618857102,0.063,0.6913467468203494,0.567,0.815,1.9964023721379285,0.3002480772258422,True,Both,Fracture of hand or wrist,Muscloskeletal
CA_103,2750,44712,5.1386955164404944e-08,7.28914711484009,0.046,0.2525234534655577,0.162,0.343,1.2872696867360185,0.1096695423912443,True,Both,Malignant neoplasm of the skin,Neoplasms
MS_711,1418,46746,1.0527363143761794e-53,52.97768039572061,0.056,0.8710967892261832,0.76,0.982,2.3895302278204547,0.3783125287645713,True,Both,Disorder of patella,Muscloskeletal
NS_346,706,47853,2.1352256812763787e-40,39.67055621574287,0.078,1.0316278956219096,0.88,1.184,2.805629390996923,0.4480303024460592,True,Both,Brain damage and brain death,Neurological
BI_168,1678,45972,1.620658424649167e-36,35.79030850885395,0.054,0.6785994172916336,0.573,0.784,1.9711150883175104,0.2947119823525186,True,Both,"Coagulation defects, purpura and other hemorrhagic conditions",Blood/Immune
PP_922.2,92,30859,0.9157456475546708,0.0382251368157311,0.263,-0.0278444896771277,-0.544,0.488,0.9725395949885928,-0.0120927082181886,True,Female,"Thyroid dysfunction complicating pregnancy, childbirth, or the puerperium",Pregnancy
MS_716.3,1768,46019,4.998562966536801e-56,55.30115483274502,0.051,0.8096326047747797,0.709,0.91,2.2470822677073232,0.3516189726226432,True,Both,Spinal disc displacement (herniation),Muscloskeletal
GU_619.2,2978,26624,1.455744681116695e-60,59.83691478800743,0.043,0.6998125572413718,0.616,0.783,2.01337527948197,0.3039247319765313,True,Female,Ovarian cyst,Genitourinary
SO_360.2,219,48552,0.0012139710076301,2.915791685070153,0.15,0.4843906393801417,0.191,0.778,1.62318560203747,0.2103681817683835,True,Both,Chalazion,Sense organs
EM_247.52,583,48110,6.304454969443695e-11,10.20035245294411,0.09,0.5907897646964415,0.414,0.768,1.805413704508556,0.2565767347725851,True,Both,Hypercalcemia,Endocrine/Metab
MS_721.1,2267,45164,3.043574945865026e-73,72.51661599958705,0.046,0.8284261174805517,0.739,0.918,2.289712164894812,0.3597808914863387,True,Both,Synovitis and tenosynovitis,Muscloskeletal
NS_346.6,92,48852,0.49562070761366,0.3048505565847754,0.249,0.1694450102533072,-0.318,0.657,1.1846472017924303,0.0735890329390512,True,Both,Cerebral edema,Neurological
DE_662,1075,47293,7.570585954519964e-22,21.120870505312837,0.067,0.6413991812673318,0.511,0.772,1.899136257069336,0.2785561251216657,True,Both,Rosacea,Dermatological
CA_121.1,63,48942,0.1525546240527496,0.8165746240087404,0.379,-0.5416162042808982,-1.284,0.2,0.5818071728470477,-0.2352209288285784,True,Both,Acute leukemia,Neoplasms
SO_386.41,72,48907,0.0541877372209293,1.2660989839383745,0.26,0.4996776972644355,-0.009,1.008,1.6481899689490014,0.2170072666520679,True,Both,Scotoma,Sense organs
GI_523.2,1667,45490,3.2875122126472642e-15,14.483132625156037,0.056,0.4433507637413653,0.333,0.554,1.5579186999054848,0.1925447902404672,True,Both,Diverticula of colon,Gastrointestinal
CV_413.1,1158,46935,6.287160706770157e-08,7.201545438461412,0.068,0.3671351833979593,0.234,0.5,1.4435930557398102,0.1594447842622721,True,Both,Mitral valve disorders,Cardiovascular
DE_674.11,85,48909,0.5859432412842625,0.2321444508605697,0.261,0.1419550832586731,-0.369,0.653,1.1525248797124754,0.0616503093373584,True,Both,Vitiligo,Dermatological
MB_293.4,62,48907,1.0212148328103198e-08,7.990882885837147,0.254,1.457213802106588,0.959,1.956,4.293978970830588,0.6328599132081484,True,Both,Polyphagia,Mental
ID_057,522,48439,4.262276048909327e-12,11.37035842636379,0.095,0.6562231783098756,0.471,0.842,1.927498750700008,0.2849941052369927,True,Both,Retrovirus,Infections
SS_840.64,333,48383,4.802630944449457e-15,14.318520785200976,0.114,0.8911109192106563,0.668,1.114,2.437836386803797,0.3870045549769224,True,Both,Allergy to analgesic agent,Symptoms
GU_618,3252,24917,2.171625856306891e-79,78.6632149960896,0.041,0.7771971663577836,0.696,0.858,2.1753665223312435,0.3375324407000291,True,Female,Noninflammatory disorders of vagina,Genitourinary
PP_914,462,30142,0.0151770115551314,1.8188137352182867,0.109,0.265133871649059,0.051,0.479,1.3036054799128485,0.1151461774228313,True,Female,Anemia in pregnancy,Pregnancy
GU_602.4,580,17293,0.0041675114518632,2.3801231981048367,0.098,0.2813939912729313,0.089,0.474,1.324975529906998,0.1222078576505659,True,Male,Elevated prostate specific antigen [PSA],Genitourinary
DE_682.1,1520,46136,3.225608336402358e-15,14.491388367159605,0.058,0.460832916475932,0.346,0.575,1.5853939359438158,0.2001371927048794,True,Both,Cutaneous cyst,Dermatological
ID_092.8,532,48185,3.727238725018882e-09,8.428612790332254,0.095,0.5606643080588263,0.374,0.747,1.7518358725224026,0.2434934151900531,True,Both,Bacteremia,Infections
SS_806,268,48055,2.768183684108588e-07,6.557805095447929,0.131,0.6729913622929213,0.416,0.93,1.9600919046936165,0.2922764350123679,True,Both,Chills (without fever),Symptoms
SS_826.1,395,48334,0.3658027744483051,0.4367530049202367,0.122,0.1107432911584845,-0.129,0.351,1.1171080985170974,0.0480952002579349,True,Both,Nonspecific reaction to test for tuberculosis,Symptoms
GU_621,770,29712,2.283418368028742e-15,14.641414509762418,0.079,0.6266930687338154,0.472,0.782,1.8714117054080728,0.2721693415981113,True,Female,Dysplasia of female genital organs,Genitourinary
NS_341.2,295,48523,0.0001629602441553,3.7879183333253432,0.129,0.4866134180041379,0.234,0.74,1.6267975971420492,0.2113335222592775,True,Both,Hemiplegia and hemiparesis,Neurological
CV_444.11,1018,47461,9.77896089661285e-16,15.009707290492813,0.069,0.5573887312764674,0.421,0.693,1.7461069874356463,0.2420708502684242,True,Both,Varicose veins of lower extremities,Cardiovascular
DE_683.1,834,47589,7.183534693132322e-33,32.14366180645624,0.073,0.8690434128975469,0.726,1.012,2.384628657120941,0.3774207587557738,True,Both,Ingrowing nail,Dermatological
MS_709.22,230,48670,9.168971608685757e-10,9.03767937204195,0.137,0.8414732240029466,0.572,1.111,2.319782019154452,0.3654471778538186,True,Both,Hallux rigidus,Muscloskeletal
SO_382.1,74,48915,1.464330631544726e-07,6.834360852756163,0.234,1.227716627703827,0.77,1.685,3.413426507547767,0.533190556752641,True,Both,Impaired convergence,Sense organs
BI_171,1720,45400,1.513935380734959e-36,35.81989266142059,0.053,0.6707794978308751,0.567,0.775,1.955761238256467,0.2913158344817833,True,Both,Elevated white blood cell count [Leukocytosis],Blood/Immune
RE_464.1,227,48232,1.2362902424147806e-08,7.907879558469201,0.139,0.7939002766532648,0.521,1.067,2.212007062912182,0.3447865093319779,True,Both,Acute nasopharyngitis,Respiratory
GI_540,1557,46949,2.8993999648507025e-35,34.537691870693244,0.056,0.688037559589181,0.579,0.797,1.989806821873968,0.2988109154717611,True,Both,Hepatitis,Gastrointestinal
BI_169,1182,47200,1.353406395622384e-11,10.86857177555689,0.066,0.4464820117551778,0.317,0.576,1.562804575191838,0.1939046739743365,True,Both,Platelet defects,Blood/Immune
SS_808,2788,44107,8.497090035948853e-95,94.07072977989822,0.042,0.8582494009844527,0.777,0.94,2.359027365877209,0.3727329789443191,True,Both,Syncope and collapse,Symptoms
MS_700.3,65,48946,0.5370147176642461,0.27001381166957,0.331,-0.2043668615520983,-0.853,0.444,0.8151632642648907,-0.0887554002559621,True,Both,Systemic sclerosis,Muscloskeletal
NS_331.1,985,47045,1.7108794862470067e-35,34.76678058093302,0.068,0.8408545962674115,0.708,0.973,2.318347381456096,0.3651785112419234,True,Both,Tension headache,Neurological
DE_688.3,57,48897,0.0657455834140113,1.1821334164252506,0.29,0.5331928369472272,-0.035,1.101,1.704365391322446,0.231562706876521,True,Both,Pyogenic granuloma of skin and subcutaneous tissue,Dermatological
NS_334.4,104,48892,0.5873670934308353,0.2310903879829862,0.237,0.1283715378447022,-0.335,0.592,1.1369753536048868,0.0557510505193886,True,Both,Disorders of oculomotor nerves,Neurological
RE_481,424,48263,1.7474866747e-05,4.757586127240927,0.108,0.4656238629636713,0.253,0.678,1.5930076974515626,0.2022178743275983,True,Both,Interstitial pulmonary diseases,Respiratory
RE_494.1,847,47678,1.1941832162993846e-35,34.92292903692227,0.072,0.8973451575751159,0.756,1.038,2.453081912676486,0.3897120502974768,True,Both,Dysphonia,Respiratory
BI_170,948,47509,7.3578387749e-05,4.133249732668986,0.076,0.3008749424283073,0.152,0.45,1.351040373144523,0.1306683272395724,True,Both,Decreased white blood cell count,Blood/Immune
SO_396.5,80,48902,0.0130194869099682,1.8854061307110137,0.241,0.5996511385204325,0.126,1.073,1.82148324419684,0.2604251805264263,True,Both,Sudden idiopathic hearing loss,Sense organs
MS_741.72,494,47581,4.3687157079195684e-24,23.35964621587614,0.093,0.943942830738708,0.761,1.127,2.5700949165598703,0.4099491626219562,True,Both,Neck sprain,Muscloskeletal
EM_208,789,48070,1.0160003785285206e-12,11.993106130248146,0.078,0.5590092116339498,0.405,0.713,1.7489388133502963,0.2427746159457114,True,Both,Disorders of parathyroid gland,Endocrine/Metab
GI_546.3,460,47944,8.405244210972532e-07,6.075449663790599,0.103,0.5086491650572278,0.306,0.711,1.663043180100205,0.2209035256090504,True,Both,Hepatomegaly,Gastrointestinal
MS_710.43,143,48815,1.1852570813208214e-14,13.926187441307995,0.168,1.295271487794165,0.966,1.624,3.651987309546439,0.5625292597156211,True,Both,Cavus deformity of foot,Muscloskeletal
GI_554.3,75,48901,0.0104872601158864,1.979337960040556,0.248,0.6341919296261604,0.149,1.12,1.8854979106972471,0.2754260555042169,True,Both,Exocrine pancreatic insufficiency*,Gastrointestinal
CV_406.1,447,48314,0.0051484508569775,2.288323428332576,0.109,0.3061375642389482,0.092,0.521,1.3581691292001612,0.1329538548522774,True,Both,Pulmonary hypertension,Cardiovascular
CA_124.5,192,48701,0.0001176789160426,3.929301340610634,0.156,0.6012613065840482,0.295,0.907,1.8244185008391365,0.2611244676313914,True,Both,Essential thrombocythemia,Neoplasms
CV_440.21,130,48838,0.0283692391884656,1.547152311038187,0.196,0.4305028439943739,0.046,0.815,1.538030718643767,0.186965009590413,True,Both,Embolism of cerebral or precerebral arteries,Cardiovascular
SS_826,525,48037,0.0053867107334441,2.2686763454568384,0.102,0.2832193920945848,0.084,0.483,1.3273963501393826,0.1230006191546716,True,Both,Other abnormal immunological findings in serum,Symptoms
MS_724.52,162,48301,1.3164322437028452e-08,7.880601488964471,0.162,0.9210867348874908,0.603,1.239,2.512018805609617,0.4000228863159207,True,Both,Osteophyte*,Muscloskeletal
GI_502.16,370,48464,1.4336112722872744e-30,29.843568592871044,0.105,1.2082679120614337,1.002,1.414,3.3476811497696968,0.5247440868690442,True,Both,Loss of teeth and edentulism,Gastrointestinal
NS_334.2,429,48238,0.0180311588745657,1.743976359985568,0.113,0.2669508802136333,0.046,0.488,1.3059762954784953,0.1159352942159969,True,Both,Facial nerve disorders and weakness,Neurological
MS_714.6,740,47619,2.736798401833489e-31,30.56275719243126,0.077,0.8947469289227277,0.744,1.045,2.446716517920788,0.3885836539310217,True,Both,Spondylolisthesis,Muscloskeletal
NS_355.21,231,48436,2.2306754882337946e-17,16.651563604938115,0.133,1.1303720603859175,0.869,1.392,3.096808485567601,0.4909143483232133,True,Both,Transient alteration of awareness,Neurological
CV_416.7,194,48754,0.0065951988995692,2.1807721023643434,0.161,0.4363702016102434,0.122,0.751,1.5470814207824493,0.1895131706263382,True,Both,Sinoatrial node dysfunction,Cardiovascular
GI_525.1,375,48540,1.5884818843519055e-11,10.799017733667093,0.11,0.7386864653131449,0.524,0.954,2.0931842378389063,0.3208074557421166,True,Both,Celiac disease,Gastrointestinal
SO_373,231,48676,0.0727606527570439,1.1381034134085737,0.153,0.2746370512454385,-0.025,0.575,1.316052928402823,0.1192733558820745,True,Both,Disorders of choroid,Sense organs
EM_203,457,48293,8.973954907195647e-18,17.047016117063396,0.098,0.8410533517508805,0.649,1.033,2.3188082115054787,0.365264829651642,True,Both,Metabolic syndrome [Dysmetabolic syndrome X],Endocrine/Metab
EM_230.1,878,47621,9.958392973029756e-06,5.001810739814832,0.078,0.3443711935012656,0.192,0.497,1.4111023303202457,0.1495585090640366,True,Both,Protein-calorie malnutrition,Endocrine/Metab
SS_840.9,276,48504,6.502606303579423e-13,12.186912539296552,0.125,0.8972797473876472,0.653,1.142,2.452921461376333,0.3896836430139989,True,Both,Anaphylactic reaction,Symptoms
GU_615,828,29705,9.538707993522305e-18,17.02051044597547,0.076,0.6526296057098224,0.504,0.802,1.920584574740164,0.2834334364864708,True,Female,Endometriosis,Genitourinary
PP_920,301,30410,0.2072758637250044,0.683451266460526,0.138,0.1738690312230016,-0.096,0.444,1.1898997159043063,0.0755103608340138,True,Female,Problems associated with amniotic cavity and membranes,Pregnancy
GU_626.11,1592,28098,2.6429108191674417e-25,24.57791749119932,0.057,0.5904512453586902,0.479,0.702,1.8048026404912672,0.2564297176921822,True,Female,Oligomenorrhea,Genitourinary
MS_715,4913,42209,8.480971925962905e-164,163.07155437440662,0.033,0.8881109298059586,0.824,0.952,2.430533862697326,0.385701676132694,True,Both,Other non-inflammatory spondylopathy,Muscloskeletal
PP_910,866,29805,8.019843248025536e-06,5.095834120142623,0.079,0.3519949261591729,0.197,0.507,1.42190130919936,0.1528694540888713,True,Female,Obesity or excessive weight gain in pregnancy,Pregnancy
ID_052.1,1609,46355,1.2436065609371817e-51,50.90531699540072,0.054,0.813805290635446,0.708,0.919,2.2564782256710223,0.3534311470666463,True,Both,Herpes simplex,Infections
ID_089.3,5322,40297,1.8223303577615767e-174,173.7393728899604,0.032,0.8965210589430154,0.834,0.959,2.4510611639902966,0.3893541488090115,True,Both,Fungal infections,Infections
CA_120.2,329,48623,0.0489747453225853,1.310027813736155,0.129,0.2541085040574359,0.001,0.507,1.2893116922283678,0.1103579211168345,True,Both,Lymphoid,Neoplasms
NS_322.4,55,48950,2.187733298756749e-06,5.660005622895307,0.27,1.2802515244397443,0.75,1.81,3.5975444821406426,0.5560061725124071,True,Both,Intracranial and intraspinal abscess,Neurological
MS_723.7,242,48506,1.0657542407373969e-06,5.97234293057838,0.138,0.6712841902273107,0.402,0.941,1.9567485452048563,0.2915350196046138,True,Both,Iliotibial band syndrome*,Muscloskeletal
GI_550,2369,45627,1.9824327574444336e-32,31.702801534686827,0.047,0.5537225121712444,0.462,0.645,1.7397170971647369,0.2404786315415776,True,Both,Disorders of the gallbladder,Gastrointestinal
GI_540.4,111,48860,0.0005562959172994,3.254694127369657,0.202,0.6964678419696712,0.301,1.092,2.006652361827204,0.3024721405904942,True,Both,Alcoholic hepatitis,Gastrointestinal
SO_361,491,48221,7.0540432458466615e-15,14.151561882154352,0.096,0.7457418682387041,0.558,0.934,2.108004716780889,0.3238715783002911,True,Both,Disorders of eyelid function,Sense organs
CV_416.8,52,48965,0.0244651303302384,1.6114524663314858,0.296,0.6655726574430391,0.086,1.245,1.9456043672024168,0.2890545324331951,True,Both,Pre-excitation syndrome [Anomalous atrioventricular excitation],Cardiovascular
SS_829,3865,42136,5.3804368092756845e-111,110.2691824648248,0.036,0.8152610410455224,0.744,0.887,2.259765486908786,0.3540633714367709,True,Both,Abnormal findings on examination of blood,Symptoms
MS_717.3,307,48560,5.7135427500265366e-11,10.243094518781112,0.12,0.7871746624440341,0.552,1.023,2.1971798736472503,0.3418656121934989,True,Both,Occipital neuralgia*,Muscloskeletal
CA_142,4553,42984,2.1165658849561206e-29,28.67436820815972,0.037,0.4203312216649109,0.347,0.494,1.5224657457537547,0.1825475301407233,True,Both,Lump or mass in breast or nonspecific abnormal breast exam,Neoplasms
CM_763.3,335,48541,0.0001333972196003,3.8748532223294982,0.122,0.4651285383895037,0.226,0.704,1.592218836979294,0.2020027575982862,True,Both,Congenital malformations of cardiac chambers and connections,Congenital
CA_128.1,121,48886,0.274862629796949,0.5608843026309306,0.213,0.2330581247622627,-0.185,0.651,1.2624548570831438,0.1012158575469703,False,Both,Estrogen receptor postitive status [ER+],Neoplasms
SO_374.5,415,48442,1.77798383801e-05,4.750072191112068,0.109,0.4695660023472822,0.255,0.684,1.5992999501539686,0.203929923708794,True,Both,Macular degeneration,Sense organs
CV_436.2,186,48677,0.3664323758721509,0.4360061615286311,0.176,0.1587812789181216,-0.186,0.503,1.172081559696334,0.0689578332636813,True,Both,Atherosclerosis of the extremities,Cardiovascular
CV_448.9,692,47943,5.39042652083e-05,4.268376869633935,0.087,0.3531557876386182,0.182,0.525,1.4235528981042789,0.1533736098236485,True,Both,Peripheral vascular disease NOS [includes PAD],Cardiovascular
SO_390,2808,43846,6.095997384072307e-61,60.21495522803381,0.042,0.6979676745628246,0.615,0.781,2.009664262551432,0.3031235096094793,True,Both,Disorders of external ear,Sense organs
GU_605,1469,15965,9.621922608704877e-60,59.01673814054794,0.058,0.9463660279859576,0.833,1.06,2.576330315236174,0.4110015438149998,True,Male,Male sexual dysfuction,Genitourinary
MS_730.1,757,48148,2.9999810086497237e-47,46.52288149456858,0.075,1.0774368108305874,0.931,1.224,2.937141445255501,0.4679248615431619,True,Both,Segmental and somatic dysfunction,Muscloskeletal
EM_247,5768,40986,4.150515085982339e-101,100.38189800325934,0.032,0.67302729871742,0.611,0.735,1.960162344654032,0.292292042003227,True,Both,Disorders of mineral metabolism and mineral deficiencies,Endocrine/Metab
SO_369.4,113,48840,0.0078799238608676,2.103477978825776,0.205,0.5458530050500674,0.143,0.948,1.726080109642148,0.237060948023552,True,Both,Corneal degenerations,Sense organs
SO_391,3744,42548,7.147201574291708e-93,92.14586396921156,0.037,0.7616087642414445,0.689,0.835,2.1417189713634066,0.330762483679214,True,Both,Disorders of the middle ear,Sense organs
SO_371.2,149,48804,0.0224207544690157,1.6493497772799737,0.184,0.4196433066492098,0.059,0.78,1.5214187788597715,0.1822487724453859,True,Both,Subcapsular cataract,Sense organs
ID_020.1,234,48564,2.1618823488648634e-07,6.665167944346202,0.139,0.7192067141041477,0.447,0.991,2.052804104013003,0.3123475072832009,True,Both,Lyme disease,Infections
EM_239.1,6108,41141,2.0386301033312186e-59,58.69066156708855,0.031,0.5104698862015433,0.449,0.572,1.666073876171096,0.2216942547551111,True,Both,Hypercholesterolemia,Endocrine/Metab
DE_680.3,376,47793,3.362467299095668e-12,11.47334193060035,0.109,0.7605190822245548,0.546,0.975,2.139386449799286,0.3302892407922496,True,Both,Xerosis cutis*,Dermatological
ID_056,2829,44490,6.022504974660375e-57,56.22022283259709,0.042,0.6736424348877976,0.591,0.757,1.961368482343468,0.2925591922476411,True,Both,Human papillomavirus,Infections
GI_537,432,48184,0.002689018245701,2.570406250963604,0.111,0.3322601787258555,0.115,0.549,1.394115520530526,0.1442987621768272,True,Both,Abnormality of the peritoneum,Gastrointestinal
GE_974,164,48799,9.95478490668e-05,4.001968119348187,0.167,0.6513116657047809,0.323,0.979,1.918055026758433,0.2828610624148018,True,Both,Genetic diseases of the eye,Genetic
PP_941.5,358,30008,1.63352724151e-05,4.786873618617703,0.117,0.5056010784933469,0.276,0.736,1.657981798211556,0.2195797584339934,True,Female,False labor,Pregnancy
EM_204,7772,38517,8.336373353778475e-125,124.07902284324624,0.028,0.6709146660052046,0.616,0.726,1.956025612799576,0.2913745372740235,True,Both,Abnormal glucose,Endocrine/Metab
MS_745.6,1092,47403,1.1060253087805026e-19,18.95623493511273,0.067,0.6044234529305381,0.474,0.735,1.8301967100929004,0.2624977703406426,True,Both,Fracture of bones in thorax,Muscloskeletal
DE_688.1,151,48839,0.4351914313399622,0.3613196642253333,0.195,0.1522919248402425,-0.23,0.535,1.16450013333291,0.0661395425965421,True,Both,Sarcoidosis,Dermatological
GI_522.92,112,48620,0.0414205675491264,1.3827839546515202,0.212,0.4313314291117101,0.017,0.846,1.539305636123124,0.1873248595346593,True,Both,Atrophic gastritis,Gastrointestinal
GI_522.14,71,48942,0.0102207206337732,1.9905184822602373,0.254,0.6521348869508167,0.154,1.15,1.919634660512351,0.2832185828593406,True,Both,Microscopic colitis*,Gastrointestinal
MB_301.2,78,48940,7.940897504943149e-20,19.100130409485207,0.249,2.266185577547152,1.779,2.754,9.64254981759298,0.9841918912974617,True,Both,Asperger's syndrome*,Mental
MS_724.4,83,48889,0.0001229555277439,3.910251941795297,0.227,0.8725210478715443,0.427,1.318,2.392935961652993,0.3789310764350547,True,Both,Panniculitis,Muscloskeletal
PP_908.2,328,30552,0.004781104072647,2.3204718026994446,0.126,0.3564977453260527,0.109,0.604,1.428318310122953,0.1548250036060554,True,Female,"Pre-existing hypertension complicating pregnancy, childbirth and the puerperium",Pregnancy
EM_208.22,337,48618,5.786790252710424e-06,5.237562258735692,0.119,0.5415956287737084,0.307,0.776,1.718747157775882,0.2352119929993436,True,Both,Secondary hyperparathyroidism,Endocrine/Metab
CV_410.2,247,48624,5.12169471607e-05,4.290586311669489,0.139,0.5623900380395545,0.29,0.835,1.7548616783198794,0.2442428901979383,True,Both,Endocarditis,Cardiovascular
SO_366,267,48501,0.0042688058782509,2.369693594064945,0.138,0.3954058810621769,0.124,0.667,1.4849867966378552,0.1717225922573969,True,Both,Disorders of conjunctiva,Sense organs
MS_733.1,58,48948,0.6021002164418745,0.2203312166734451,0.348,-0.1813341500274948,-0.863,0.5,0.834156578677508,-0.0787524207375574,True,Both,Major anomalies of jaw size,Muscloskeletal
NS_343.7,140,48858,5.932204737713937e-19,18.22678386861382,0.17,1.510181137045948,1.177,1.843,4.527550827225064,0.6558633344934338,True,Both,Postural orthostatic tachycardia syndrome [POTS]*,Neurological
MS_719.1,2483,44217,2.504647845065424e-116,115.60125332755962,0.043,0.9930719335137614,0.908,1.078,2.699514477018804,0.4312856608580196,True,Both,Cramp and spasm,Muscloskeletal
MS_712.4,51,48931,0.3268103525687471,0.4857041945133449,0.322,0.3152574805621797,-0.315,0.945,1.3706121715201325,0.1369145841868763,True,Both,Ankylosis of joint,Muscloskeletal
DE_684,1808,45999,1.7628167061464144e-72,71.75379284235045,0.051,0.9106735734169698,0.812,1.01,2.4859964706990327,0.3955005077501058,True,Both,Diseases of hair and hair follicles,Dermatological
ID_054.3,1126,47646,4.527447680901225e-31,30.34414655968363,0.064,0.7435761746666786,0.618,0.869,2.103444364461234,0.3229310295324671,True,Both,Hepatitis C,Infections
GU_614,3964,24328,1.2336648011932017e-85,84.90880282633796,0.038,0.7497672659629293,0.675,0.825,2.1165073759816746,0.325619786319388,True,Female,Inflammatory diseases of female pelvic organs,Genitourinary
NS_333.14,146,48751,5.54287215534e-05,4.256265138161795,0.176,0.7080569487843419,0.364,1.052,2.0300429465874927,0.307505225730293,True,Both,Idiopathic sleep related nonobstructive alveolar hypoventilation,Neurological
GU_594.5,50,48856,0.0020192600492012,2.6948077470987126,0.292,0.9002145441364686,0.329,1.472,2.460130861193302,0.3909582090475196,True,Both,Oliguria and anuria,Genitourinary
PP_926.11,130,30729,9.82883689858e-05,4.007497871629762,0.186,0.7240470356492053,0.36,1.088,2.0627644220700385,0.3144496322208568,True,Female,Postpartum depression*,Pregnancy
PP_945,130,30590,0.3849052758814216,0.414646136007292,0.209,0.181300294016033,-0.228,0.59,1.1987751102401143,0.0787377172586002,True,Female,Rupture of uterus,Pregnancy
RE_472.2,66,48945,0.1415566795201527,0.8490696331141215,0.277,0.4066819445086724,-0.136,0.949,1.501826365569458,0.1766197243898009,True,Both,Polyp of vocal cord and larynx,Respiratory
MS_709.1,140,48820,1.1705891881893613e-08,7.931595491439491,0.173,0.9863636742740576,0.647,1.325,2.681466038570329,0.4283723008870396,True,Both,Acquired deformities of fingers,Muscloskeletal
MS_702,269,48596,5.210654989595004e-08,7.283107681597293,0.13,0.7065001706744375,0.452,0.961,2.026885078853533,0.3068291255876137,True,Both,Infective and reactive arthropathies,Muscloskeletal
SO_367.7,58,48946,0.0069612859215776,2.157310528053133,0.277,0.7462310160993297,0.204,1.288,2.109036095005953,0.3240840125169956,True,Both,Scleritis,Sense organs
SO_396.9,777,47540,7.885381192958006e-17,16.1031773072816,0.078,0.6491989235711352,0.497,0.802,1.9140069488668876,0.2819435101644749,True,Both,Unilateral hearing loss,Sense organs
CM_771.1,367,48110,3.938795167803467e-07,6.404636603553817,0.114,0.5779906121691828,0.355,0.801,1.7824531901377063,0.2510181334569586,True,Both,Congenital malformation of the skin,Congenital
NS_329.1,1339,46886,1.4666946326432845e-147,146.83366029731062,0.056,1.4468033291674314,1.337,1.556,4.249508499904668,0.6283387022566695,True,Both,Memory loss,Neurological
EM_239.21,888,47612,7.203359103825076e-26,25.14246493411652,0.072,0.7546762620882422,0.614,0.895,2.126922846325142,0.3277517362482958,True,Both,Pure hyperglyceridemia,Endocrine/Metab
MS_701.11,213,48722,0.0329366770545343,1.4823202184533075,0.157,0.3350716494404286,0.027,0.643,1.3980405504571696,0.145519768394199,True,Both,Acute/subacute osteomyelitis,Muscloskeletal
NS_348.4,64,48883,2.1587159268e-05,4.665804504279963,0.253,1.0764097257844651,0.58,1.573,2.93412629986916,0.4674788041751857,True,Both,Spinal cord compression*,Neurological
